,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
1399,PORSCHE Panamera Turbo,4.0,8.0,AMS-8,4WD,Gasoline,CA,large car,3,18,25,21,4,No
1400,PORSCHE Panamera Turbo,4.0,8.0,AMS-8,4WD,Gasoline,FA,large car,3,18,25,21,4,No
1401,PORSCHE Panamera Turbo Executive,4.0,8.0,AMS-8,4WD,Gasoline,CA,large car,3,18,25,21,4,No
1402,PORSCHE Panamera Turbo Executive,4.0,8.0,AMS-8,4WD,Gasoline,FA,large car,3,18,25,21,4,No
1403,RAM 1500,5.7,8.0,Auto-6,4WD,Gasoline,CA,pickup,3,13,18,14,1,No
1404,RAM 1500,5.7,8.0,Auto-6,4WD,Gasoline,FA,pickup,3,13,18,14,1,No
1405,RAM 1500,5.7,8.0,Auto-8,2WD,Gasoline,CA,pickup,3,15,22,17,3,No
1406,RAM 1500,5.7,8.0,Auto-8,2WD,Gasoline,FA,pickup,3,15,22,17,3,No
1407,RAM 1500,5.7,8.0,Auto-8,4WD,Gasoline,CA,pickup,3,15,21,17,3,No
1408,RAM 1500,5.7,8.0,Auto-8,4WD,Gasoline,FA,pickup,3,15,21,17,3,No
1409,RAM Promaster City,2.4,4.0,Auto-9,2WD,Gasoline,CA,special purpose,3,21,28,24,5,No
1410,RAM Promaster City,2.4,4.0,Auto-9,2WD,Gasoline,FA,special purpose,3,21,28,24,5,No
1411,SUBARU Crosstrek,2.0,4.0,Man-6,4WD,Gasoline,CA,small SUV,7,23,29,25,5,No
1412,SUBARU Crosstrek,2.0,4.0,Man-6,4WD,Gasoline,FA,small SUV,6,23,29,25,5,No
1413,SUBARU Crosstrek,2.0,4.0,SCV-7,4WD,Gasoline,CA,small SUV,7,27,33,29,6,No
1414,SUBARU Crosstrek,2.0,4.0,SCV-7,4WD,Gasoline,FA,small SUV,6,27,33,29,6,No
1415,SUBARU Forester,2.0,4.0,SCV-8,4WD,Gasoline,CA,small SUV,1,23,27,25,5,No
1416,SUBARU Forester,2.0,4.0,SCV-8,4WD,Gasoline,FA,small SUV,1,23,27,25,5,No
1417,SUBARU Forester,2.5,4.0,Man-6,4WD,Gasoline,CA,small SUV,7,22,28,24,5,No
1418,SUBARU Forester,2.5,4.0,Man-6,4WD,Gasoline,FA,small SUV,5,22,28,24,5,No
1419,SUBARU Forester,2.5,4.0,SCV-6,4WD,Gasoline,CA,small SUV,7,26,32,28,6,No
1420,SUBARU Forester,2.5,4.0,SCV-6,4WD,Gasoline,FA,small SUV,5,26,32,28,6,No
1421,SUBARU Impreza,2.0,4.0,Man-5,4WD,Gasoline,CA,midsize car,7,24,32,27,6,No
1422,SUBARU Impreza,2.0,4.0,Man-5,4WD,Gasoline,CA,station wagon,7,24,31,26,5,No
1423,SUBARU Impreza,2.0,4.0,Man-5,4WD,Gasoline,FA,midsize car,6,24,32,27,6,No
1424,SUBARU Impreza,2.0,4.0,Man-5,4WD,Gasoline,FA,station wagon,6,24,31,26,5,No
1425,SUBARU Impreza,2.0,4.0,SCV-7,4WD,Gasoline,CA,midsize car,7,28,38,32,7,Yes
1426,SUBARU Impreza,2.0,4.0,SCV-7,4WD,Gasoline,CA,station wagon,7,28,37,31,7,Yes
1427,SUBARU Impreza,2.0,4.0,SCV-7,4WD,Gasoline,FA,midsize car,6,28,38,32,7,Yes
1428,SUBARU Impreza,2.0,4.0,SCV-7,4WD,Gasoline,FA,station wagon,6,28,37,31,7,Yes
1429,SUBARU Impreza Sport,2.0,4.0,Man-5,4WD,Gasoline,CA,midsize car,7,23,31,26,5,No
1430,SUBARU Impreza Sport,2.0,4.0,Man-5,4WD,Gasoline,CA,station wagon,7,22,30,25,5,No
1431,SUBARU Impreza Sport,2.0,4.0,Man-5,4WD,Gasoline,FA,midsize car,6,23,31,26,5,No
1432,SUBARU Impreza Sport,2.0,4.0,Man-5,4WD,Gasoline,FA,station wagon,6,22,30,25,5,No
1433,SUBARU Impreza Sport,2.0,4.0,SCV-7,4WD,Gasoline,CA,midsize car,7,27,36,30,7,Yes
1434,SUBARU Impreza Sport,2.0,4.0,SCV-7,4WD,Gasoline,CA,station wagon,7,27,35,30,7,Yes
1435,SUBARU Impreza Sport,2.0,4.0,SCV-7,4WD,Gasoline,FA,midsize car,6,27,36,30,7,Yes
1436,SUBARU Impreza Sport,2.0,4.0,SCV-7,4WD,Gasoline,FA,station wagon,6,27,35,30,7,Yes
1437,SUBARU Legacy,2.5,4.0,SCV-7,4WD,Gasoline,CA,midsize car,7,25,34,29,6,No
1438,SUBARU Legacy,2.5,4.0,SCV-7,4WD,Gasoline,FA,midsize car,5,25,34,29,6,No
1439,SUBARU Legacy,3.6,6.0,SCV-6,4WD,Gasoline,CA,midsize car,3,20,28,23,5,No
1440,SUBARU Legacy,3.6,6.0,SCV-6,4WD,Gasoline,FA,midsize car,3,20,28,23,5,No
1441,SUBARU Outback,2.5,4.0,SCV-7,4WD,Gasoline,CA,small SUV,7,25,32,28,6,No
1442,SUBARU Outback,2.5,4.0,SCV-7,4WD,Gasoline,FA,small SUV,5,25,32,28,6,No
1443,SUBARU Outback,3.6,6.0,SCV-6,4WD,Gasoline,CA,small SUV,3,20,27,22,4,No
1444,SUBARU Outback,3.6,6.0,SCV-6,4WD,Gasoline,FA,small SUV,3,20,27,22,4,No
1445,SUBARU WRX,2.0,4.0,Man-6,4WD,Gasoline,CA,small car,1,21,27,23,5,No
1446,SUBARU WRX,2.0,4.0,Man-6,4WD,Gasoline,FA,small car,1,21,27,23,5,No
1447,SUBARU WRX,2.0,4.0,SCV-8,4WD,Gasoline,CA,small car,1,18,24,21,4,No
1448,SUBARU WRX,2.0,4.0,SCV-8,4WD,Gasoline,FA,small car,1,18,24,21,4,No
1449,SUBARU WRX,2.5,4.0,Man-6,4WD,Gasoline,CA,small car,1,17,22,19,3,No
1450,SUBARU WRX,2.5,4.0,Man-6,4WD,Gasoline,FA,small car,1,17,22,19,3,No
1451,TOYOTA 4Runner,4.0,6.0,SemiAuto-5,2WD,Gasoline,FA,standard SUV,3,17,21,18,3,No
1452,TOYOTA 4Runner,4.0,6.0,SemiAuto-5,2WD,Gasoline,CA,standard SUV,3,17,21,18,3,No
1453,TOYOTA 4Runner,4.0,6.0,SemiAuto-5,4WD,Gasoline,FA,standard SUV,3,17,20,18,3,No
1454,TOYOTA 4Runner,4.0,6.0,SemiAuto-5,4WD,Gasoline,CA,standard SUV,3,17,20,18,3,No
1455,TOYOTA Avalon,3.5,6.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,3,21,30,24,5,No
1456,TOYOTA Avalon,3.5,6.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,3,21,30,24,5,No
1457,TOYOTA Avalon Hybrid,2.5,4.0,SCV-6,2WD,Gasoline,CA,midsize car,7,40,39,40,9,Yes
1458,TOYOTA Avalon Hybrid,2.5,4.0,SCV-6,2WD,Gasoline,FA,midsize car,7,40,39,40,9,Yes
1459,TOYOTA C-HR,2.0,4.0,SCV-7,2WD,Gasoline,CA,small car,3,27,31,29,6,No
1460,TOYOTA C-HR,2.0,4.0,SCV-7,2WD,Gasoline,FA,small car,3,27,31,29,6,No
1461,TOYOTA Camry,2.5,4.0,SemiAuto-8,2WD,Gasoline,CA,midsize car,7,29,41,34,8,Yes
1462,TOYOTA Camry,2.5,4.0,SemiAuto-8,2WD,Gasoline,FA,midsize car,7,29,41,34,8,Yes
1463,TOYOTA Camry,3.5,6.0,SemiAuto-8,2WD,Gasoline,CA,midsize car,5,22,33,26,5,No
1464,TOYOTA Camry,3.5,6.0,SemiAuto-8,2WD,Gasoline,FA,midsize car,5,22,33,26,5,No
1465,TOYOTA Camry Hybrid LE,2.5,4.0,SCV-6,2WD,Gasoline,CA,midsize car,7,51,53,52,10,Elite
1466,TOYOTA Camry Hybrid LE,2.5,4.0,SCV-6,2WD,Gasoline,FA,midsize car,7,51,53,52,10,Elite
1467,TOYOTA Camry Hybrid XLE/SE,2.5,4.0,SCV-6,2WD,Gasoline,CA,midsize car,7,44,47,46,10,Elite
1468,TOYOTA Camry Hybrid XLE/SE,2.5,4.0,SCV-6,2WD,Gasoline,FA,midsize car,7,44,47,46,10,Elite
1469,TOYOTA Camry LE/SE,2.5,4.0,SemiAuto-8,2WD,Gasoline,CA,midsize car,7,28,39,32,7,Yes
1470,TOYOTA Camry LE/SE,2.5,4.0,SemiAuto-8,2WD,Gasoline,FA,midsize car,7,28,39,32,7,Yes
1471,TOYOTA Camry XLE/XSE,2.5,4.0,SemiAuto-8,2WD,Gasoline,CA,midsize car,7,28,39,32,7,Yes
1472,TOYOTA Camry XLE/XSE,2.5,4.0,SemiAuto-8,2WD,Gasoline,FA,midsize car,7,28,39,32,7,Yes
1473,TOYOTA Camry XSE,3.5,6.0,SemiAuto-8,2WD,Gasoline,CA,midsize car,5,22,32,26,5,No
1474,TOYOTA Camry XSE,3.5,6.0,SemiAuto-8,2WD,Gasoline,FA,midsize car,5,22,32,26,5,No
1475,TOYOTA Corolla,1.8,4.0,CVT,2WD,Gasoline,FA,midsize car,3,28,36,32,7,Yes
1476,TOYOTA Corolla,1.8,4.0,CVT,2WD,Gasoline,CA,midsize car,3,28,36,32,7,Yes
1477,TOYOTA Corolla,1.8,4.0,Man-6,2WD,Gasoline,FA,midsize car,3,27,35,30,7,Yes
1478,TOYOTA Corolla,1.8,4.0,Man-6,2WD,Gasoline,CA,midsize car,3,27,35,30,7,Yes
1479,TOYOTA Corolla,1.8,4.0,SCV-7,2WD,Gasoline,FA,midsize car,3,28,35,31,7,Yes
1480,TOYOTA Corolla,1.8,4.0,SCV-7,2WD,Gasoline,CA,midsize car,3,28,35,31,7,Yes
1481,TOYOTA Corolla LE Eco,1.8,4.0,CVT,2WD,Gasoline,CA,midsize car,5,29,38,33,8,Yes
1482,TOYOTA Corolla LE Eco,1.8,4.0,CVT,2WD,Gasoline,CA,midsize car,5,30,40,34,8,Yes
1483,TOYOTA Corolla LE Eco,1.8,4.0,CVT,2WD,Gasoline,FA,midsize car,5,29,38,33,8,Yes
1484,TOYOTA Corolla LE Eco,1.8,4.0,CVT,2WD,Gasoline,FA,midsize car,5,30,40,34,8,Yes
1485,TOYOTA Corolla iM,1.8,4.0,Man-6,2WD,Gasoline,CA,midsize car,5,27,35,30,7,Yes
1486,TOYOTA Corolla iM,1.8,4.0,Man-6,2WD,Gasoline,FA,midsize car,5,27,35,30,7,Yes
1487,TOYOTA Corolla iM,1.8,4.0,SCV-7,2WD,Gasoline,CA,midsize car,5,28,36,31,7,Yes
1488,TOYOTA Corolla iM,1.8,4.0,SCV-7,2WD,Gasoline,FA,midsize car,5,28,36,31,7,Yes
1489,TOYOTA Land Cruiser,5.7,8.0,SemiAuto-8,4WD,Gasoline,FA,standard SUV,3,13,18,15,2,No
1490,TOYOTA Land Cruiser,5.7,8.0,SemiAuto-8,4WD,Gasoline,CA,standard SUV,3,13,18,15,2,No
1491,TOYOTA Prius c,1.5,4.0,CVT,2WD,Gasoline,CA,small car,7,48,43,46,10,Elite
1492,TOYOTA Prius c,1.5,4.0,CVT,2WD,Gasoline,FA,small car,7,48,43,46,10,Elite
1493,TOYOTA RAV4,2.5,4.0,SemiAuto-6,2WD,Gasoline,FA,small SUV,3,23,29,25,5,No
1494,TOYOTA RAV4,2.5,4.0,SemiAuto-6,2WD,Gasoline,CA,small SUV,3,23,29,25,5,No
1495,TOYOTA RAV4,2.5,4.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,3,22,28,25,5,No
1496,TOYOTA RAV4,2.5,4.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,3,22,28,25,5,No
1497,TOYOTA RAV4 Hybrid,2.5,4.0,SCV-6,4WD,Gasoline,CA,small SUV,7,34,30,32,7,Yes
1498,TOYOTA RAV4 Hybrid,2.5,4.0,SCV-6,4WD,Gasoline,FA,small SUV,7,34,30,32,7,Yes
1499,TOYOTA RAV4 LE/XLE,2.5,4.0,SemiAuto-6,2WD,Gasoline,FA,small SUV,3,23,30,26,5,No
1500,TOYOTA RAV4 LE/XLE,2.5,4.0,SemiAuto-6,2WD,Gasoline,CA,small SUV,3,23,30,26,5,No
1501,TOYOTA RAV4 Limited,2.5,4.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,3,22,28,24,5,No
1502,TOYOTA RAV4 Limited,2.5,4.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,3,22,28,24,5,No
1503,TOYOTA Sequoia,5.7,8.0,SemiAuto-6,2WD,Gasoline,CA,standard SUV,5,13,17,15,2,No
1504,TOYOTA Sequoia,5.7,8.0,SemiAuto-6,2WD,Gasoline,FA,standard SUV,5,13,17,15,2,No
1505,TOYOTA Sequoia,5.7,8.0,SemiAuto-6,4WD,Gasoline,CA,standard SUV,5,13,17,14,1,No
1506,TOYOTA Sequoia,5.7,8.0,SemiAuto-6,4WD,Gasoline,FA,standard SUV,5,13,17,14,1,No
1507,TOYOTA Sequoia FFV,5.7,8.0,SemiAuto-6,4WD,Ethanol/Gas,CA,standard SUV,5,9/13,13/17,10/14,1,No
1508,TOYOTA Sequoia FFV,5.7,8.0,SemiAuto-6,4WD,Ethanol/Gas,FA,standard SUV,5,9/13,13/17,10/14,1,No
1509,TOYOTA Tundra,4.6,8.0,SemiAuto-6,2WD,Gasoline,FA,pickup,3,15,19,16,2,No
1510,TOYOTA Tundra,4.6,8.0,SemiAuto-6,2WD,Gasoline,CA,pickup,3,15,19,16,2,No
1511,TOYOTA Tundra,4.6,8.0,SemiAuto-6,4WD,Gasoline,FA,pickup,3,14,18,16,2,No
1512,TOYOTA Tundra,4.6,8.0,SemiAuto-6,4WD,Gasoline,CA,pickup,3,14,18,16,2,No
1513,TOYOTA Tundra,5.7,8.0,SemiAuto-6,2WD,Gasoline,CA,pickup,5,13,18,15,2,No
1514,TOYOTA Tundra,5.7,8.0,SemiAuto-6,2WD,Gasoline,FA,pickup,5,13,18,15,2,No
1515,TOYOTA Tundra,5.7,8.0,SemiAuto-6,4WD,Gasoline,CA,pickup,5,13,17,14,1,No
1516,TOYOTA Tundra,5.7,8.0,SemiAuto-6,4WD,Gasoline,FA,pickup,5,13,17,14,1,No
1517,TOYOTA Tundra FFV,5.7,8.0,SemiAuto-6,4WD,Ethanol/Gas,CA,pickup,5,9/13,12/17,10/15,2,No
1518,TOYOTA Tundra FFV,5.7,8.0,SemiAuto-6,4WD,Ethanol/Gas,FA,pickup,5,9/13,12/17,10/15,2,No
1519,TOYOTA Yaris,1.5,4.0,Auto-4,2WD,Gasoline,FA,small car,3,30,35,32,7,Yes
1520,TOYOTA Yaris,1.5,4.0,Auto-4,2WD,Gasoline,CA,small car,3,30,35,32,7,Yes
1521,TOYOTA Yaris,1.5,4.0,Man-5,2WD,Gasoline,FA,small car,3,30,36,33,8,Yes
1522,TOYOTA Yaris,1.5,4.0,Man-5,2WD,Gasoline,CA,small car,3,30,36,33,8,Yes
1523,VOLKSWAGEN Beetle,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7,26,33,29,6,No
1524,VOLKSWAGEN Beetle,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,7,26,33,29,6,No
1525,VOLKSWAGEN Beetle Convertible,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7,26,33,29,6,No
1526,VOLKSWAGEN Beetle Convertible,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,7,26,33,29,6,No
1527,VOLKSWAGEN Beetle Dune,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7,26,34,29,6,No
1528,VOLKSWAGEN Beetle Dune,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,7,26,34,29,6,No
1529,VOLKSWAGEN Beetle Dune Convertible,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7,26,34,29,6,No
1530,VOLKSWAGEN Beetle Dune Convertible,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,7,26,34,29,6,No
1531,VOLKSWAGEN Golf R,2.0,4.0,AMS-7,4WD,Gasoline,FA,small car,3,22,29,25,5,No
1532,VOLKSWAGEN Golf R,2.0,4.0,AMS-7,4WD,Gasoline,CA,small car,3,22,29,25,5,No
1533,VOLKSWAGEN Golf R,2.0,4.0,Man-6,4WD,Gasoline,FA,small car,3,21,29,24,5,No
1534,VOLKSWAGEN Golf R,2.0,4.0,Man-6,4WD,Gasoline,CA,small car,3,21,29,24,5,No
1535,VOLKSWAGEN Jetta,1.4,4.0,Man-5,2WD,Gasoline,FA,small car,3,28,40,33,8,Yes
1536,VOLKSWAGEN Jetta,1.4,4.0,Man-5,2WD,Gasoline,CA,small car,3,28,40,33,8,Yes
1537,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,5,28,38,32,7,Yes
1538,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,5,28,38,32,7,Yes
1539,VOLKSWAGEN Jetta,1.8,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,7,24,33,28,6,No
1540,VOLKSWAGEN Jetta,1.8,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,7,24,33,28,6,No
1541,VOLKSWAGEN Jetta,2.0,4.0,AMS-6,2WD,Gasoline,CA,small car,7,24,33,27,6,No
1542,VOLKSWAGEN Jetta,2.0,4.0,AMS-6,2WD,Gasoline,FA,small car,7,24,33,27,6,No
1543,VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,7,25,36,29,6,No
1544,VOLKSWAGEN Passat,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,7,25,36,29,6,No
1545,VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small SUV,7,22,27,24,5,No
1546,VOLKSWAGEN Tiguan,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small SUV,7,22,27,24,5,No
1547,VOLKSWAGEN Tiguan 4Motion,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small SUV,7,21,27,23,5,No
1548,VOLKSWAGEN Tiguan 4Motion,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small SUV,7,21,27,23,5,No
1549,VOLVO Atlas,3.6,6.0,SemiAuto-8,2WD,Gasoline,CA,small SUV,5,18,25,20,4,No
1550,VOLVO Atlas,3.6,6.0,SemiAuto-8,2WD,Gasoline,FA,small SUV,5,18,25,20,4,No
1551,VOLVO Atlas 4Motion,3.6,6.0,SemiAuto-8,4WD,Gasoline,CA,small SUV,5,17,23,19,3,No
1552,VOLVO Atlas 4Motion,3.6,6.0,SemiAuto-8,4WD,Gasoline,FA,small SUV,5,17,23,19,3,No
1553,VOLVO S60,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,25,36,29,6,No
1554,VOLVO S60,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,25,36,29,6,No
1555,VOLVO S60,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,22,32,26,5,No
1556,VOLVO S60,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,22,33,26,5,No
1557,VOLVO S60,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,22,32,26,5,No
1558,VOLVO S60,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,22,33,26,5,No
1559,VOLVO S60 CC,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,22,30,25,5,No
1560,VOLVO S60 CC,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,22,30,25,5,No
1561,VOLVO S60 Inscription,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,3,25,36,29,6,No
1562,VOLVO S60 Inscription,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,3,25,36,29,6,No
1563,VOLVO S60 Inscription,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,22,33,26,5,No
1564,VOLVO S60 Inscription,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,22,33,26,5,No
1565,VOLVO S60 Polestar,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small car,1,20,27,22,4,No
1566,VOLVO S60 Polestar,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small car,1,20,27,22,4,No
1567,VOLVO S90,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,midsize car,3,24,34,27,6,No
1568,VOLVO S90,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,midsize car,3,24,34,27,6,No
1569,VOLVO S90,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,midsize car,3,22,31,25,5,No
1570,VOLVO S90,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,midsize car,3,23,32,26,5,No
1571,VOLVO S90,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,midsize car,3,22,31,25,5,No
1572,VOLVO S90,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,midsize car,3,23,32,26,5,No
1573,VOLVO S90,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,midsize car,5,23,32,26,5,No
1574,VOLVO S90,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,midsize car,5,23,32,26,5,No
1575,VOLVO S90,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,midsize car,5,22,31,25,5,No
1576,VOLVO S90,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,midsize car,5,22,31,25,5,No
1577,VOLVO S90,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,midsize car,7,26/70,33/72,29/71,10,Elite
1578,VOLVO S90,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,midsize car,7,26/70,33/72,29/71,10,Elite
1579,VOLVO V60,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,station wagon,3,25,36,29,6,No
1580,VOLVO V60,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,station wagon,3,25,36,29,6,No
1581,VOLVO V60,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,station wagon,3,22,32,26,5,No
1582,VOLVO V60,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,station wagon,3,22,33,26,5,No
1583,VOLVO V60,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,station wagon,3,22,32,26,5,No
1584,VOLVO V60,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,station wagon,3,22,33,26,5,No
1585,VOLVO V60 CC,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,station wagon,3,22,30,25,5,No
1586,VOLVO V60 CC,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,station wagon,3,22,30,25,5,No
1587,VOLVO V60 Polestar,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,station wagon,1,20,27,22,4,No
1588,VOLVO V60 Polestar,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,station wagon,1,20,27,22,4,No
1589,VOLVO V90,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,station wagon,5,24,34,27,6,No
1590,VOLVO V90,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,station wagon,5,24,34,27,6,No
1591,VOLVO V90,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,station wagon,5,22,31,25,5,No
1592,VOLVO V90,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,station wagon,5,22,31,25,5,No
1593,VOLVO V90 CC,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,station wagon,5,23,31,26,5,No
1594,VOLVO V90 CC,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,station wagon,5,23,31,26,5,No
1595,VOLVO V90 CC,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,station wagon,5,22,29,25,5,No
1596,VOLVO V90 CC,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,station wagon,5,22,29,25,5,No
1597,VOLVO XC 60,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small SUV,5,22,28,24,5,No
1598,VOLVO XC 60,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small SUV,5,22,28,24,5,No
1599,VOLVO XC 60,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small SUV,5,21,27,23,5,No
1600,VOLVO XC 60,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small SUV,5,21,27,23,5,No
1601,VOLVO XC 60,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,small SUV,7,26/60,28/58,26/59,10,Elite
1602,VOLVO XC 60,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,small SUV,7,26/60,28/58,26/59,10,Elite
1603,VOLVO XC 90,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,standard SUV,5,22,29,25,5,No
1604,VOLVO XC 90,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,standard SUV,5,22,29,25,5,No
1605,VOLVO XC 90,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,standard SUV,5,22,28,24,5,No
1606,VOLVO XC 90,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,standard SUV,5,22,28,24,5,No
1607,VOLVO XC 90,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,standard SUV,5,20,27,23,5,No
1608,VOLVO XC 90,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,standard SUV,5,20,27,23,5,No
1609,VOLVO XC 90,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,standard SUV,7,26/63,30/61,27/62,10,Elite
1610,VOLVO XC 90,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,standard SUV,7,26/63,30/61,27/62,10,Elite
